q_x_id,qset_x_id,q_id,item,logical_item,l1_skill,l2_5_skill,q_type,grade,slip,guess,discrimination,source,method,grade_specific,provisional,invariance_decision,slip_donor,guess_donor,mcq_floor_applied,n_learners,mastery_prevalence,lr_stat,p_holm
q_mul_01082_z,,d615a37a-c8bb-4493-b686-933075196a9a,Multiplication|Tables 1 to 9|Fib||9|8,q_mul_01082_z,Multiplication,Tables 1 to 9,Fib,7,0.1763,0.072,0.7517,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01082_z,,d615a37a-c8bb-4493-b686-933075196a9a,Multiplication|Tables 1 to 9|Fib||9|8,q_mul_01082_z,Multiplication,Tables 1 to 9,Fib,8,0.1335,0.0644,0.8021,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01082_z,,d615a37a-c8bb-4493-b686-933075196a9a,Multiplication|Tables 1 to 9|Fib||9|8,q_mul_01082_z,Multiplication,Tables 1 to 9,Fib,all,0.1512,0.0551,0.7937,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_b,,258f1879-1c62-4e2e-be35-d9b3fb8dc9b4,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_b,Multiplication,2D x 1D,Fib,3,0.1442,0.0158,0.84,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_b,,258f1879-1c62-4e2e-be35-d9b3fb8dc9b4,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_b,Multiplication,2D x 1D,Fib,4,0.1685,0.0232,0.8083,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_b,,258f1879-1c62-4e2e-be35-d9b3fb8dc9b4,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_b,Multiplication,2D x 1D,Fib,5,0.1861,0.047,0.7669,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_b,,258f1879-1c62-4e2e-be35-d9b3fb8dc9b4,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_b,Multiplication,2D x 1D,Fib,6,0.148,0.0554,0.7966,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_b,,258f1879-1c62-4e2e-be35-d9b3fb8dc9b4,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_b,Multiplication,2D x 1D,Fib,7,0.1763,0.072,0.7517,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_b,,258f1879-1c62-4e2e-be35-d9b3fb8dc9b4,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_b,Multiplication,2D x 1D,Fib,8,0.1335,0.0644,0.8021,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_b,,258f1879-1c62-4e2e-be35-d9b3fb8dc9b4,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_b,Multiplication,2D x 1D,Fib,all,0.1512,0.0551,0.7937,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_z,,a9dd05a7-54a1-46e4-bc67-fd1faaf3702d,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_z,Multiplication,2D x 1D,Fib,3,0.1442,0.0158,0.84,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_z,,a9dd05a7-54a1-46e4-bc67-fd1faaf3702d,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_z,Multiplication,2D x 1D,Fib,4,0.1685,0.0232,0.8083,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_z,,a9dd05a7-54a1-46e4-bc67-fd1faaf3702d,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_z,Multiplication,2D x 1D,Fib,5,0.1861,0.047,0.7669,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_z,,a9dd05a7-54a1-46e4-bc67-fd1faaf3702d,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_z,Multiplication,2D x 1D,Fib,6,0.148,0.0554,0.7966,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_z,,a9dd05a7-54a1-46e4-bc67-fd1faaf3702d,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_z,Multiplication,2D x 1D,Fib,7,0.1763,0.072,0.7517,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_z,,a9dd05a7-54a1-46e4-bc67-fd1faaf3702d,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_z,Multiplication,2D x 1D,Fib,8,0.1335,0.0644,0.8021,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01083_z,,a9dd05a7-54a1-46e4-bc67-fd1faaf3702d,Multiplication|2D x 1D|Fib||25|3,q_mul_01083_z,Multiplication,2D x 1D,Fib,all,0.1512,0.0551,0.7937,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_b,,0e21779b-69ff-4b03-b1fc-a1af8394f544,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_b,Multiplication,2D x 1D,Fib,3,0.1442,0.0158,0.84,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_b,,0e21779b-69ff-4b03-b1fc-a1af8394f544,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_b,Multiplication,2D x 1D,Fib,4,0.1685,0.0232,0.8083,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_b,,0e21779b-69ff-4b03-b1fc-a1af8394f544,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_b,Multiplication,2D x 1D,Fib,5,0.1861,0.047,0.7669,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_b,,0e21779b-69ff-4b03-b1fc-a1af8394f544,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_b,Multiplication,2D x 1D,Fib,6,0.148,0.0554,0.7966,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_b,,0e21779b-69ff-4b03-b1fc-a1af8394f544,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_b,Multiplication,2D x 1D,Fib,7,0.1763,0.072,0.7517,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_b,,0e21779b-69ff-4b03-b1fc-a1af8394f544,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_b,Multiplication,2D x 1D,Fib,8,0.1335,0.0644,0.8021,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_b,,0e21779b-69ff-4b03-b1fc-a1af8394f544,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_b,Multiplication,2D x 1D,Fib,all,0.1512,0.0551,0.7937,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_z,,eda1a89f-4853-4131-9410-9ced71cc2619,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_z,Multiplication,2D x 1D,Fib,3,0.1442,0.0158,0.84,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_z,,eda1a89f-4853-4131-9410-9ced71cc2619,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_z,Multiplication,2D x 1D,Fib,4,0.1685,0.0232,0.8083,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_z,,eda1a89f-4853-4131-9410-9ced71cc2619,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_z,Multiplication,2D x 1D,Fib,5,0.1861,0.047,0.7669,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_z,,eda1a89f-4853-4131-9410-9ced71cc2619,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_z,Multiplication,2D x 1D,Fib,6,0.148,0.0554,0.7966,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_z,,eda1a89f-4853-4131-9410-9ced71cc2619,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_z,Multiplication,2D x 1D,Fib,7,0.1763,0.072,0.7517,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_z,,eda1a89f-4853-4131-9410-9ced71cc2619,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_z,Multiplication,2D x 1D,Fib,8,0.1335,0.0644,0.8021,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01084_z,,eda1a89f-4853-4131-9410-9ced71cc2619,Multiplication|2D x 1D|Fib||99|9,q_mul_01084_z,Multiplication,2D x 1D,Fib,all,0.1512,0.0551,0.7937,borrowed,fallback_skill_no_data:borrow_nearest_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01085_b,,30729920-15ba-4e7c-b523-c39314c2f174,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_b,Multiplication,2D x 2D,Fib,3,0.1675,0.2674,0.5652,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_b,,30729920-15ba-4e7c-b523-c39314c2f174,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_b,Multiplication,2D x 2D,Fib,4,0.1336,0.2689,0.5974,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_b,,30729920-15ba-4e7c-b523-c39314c2f174,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_b,Multiplication,2D x 2D,Fib,5,0.1547,0.2345,0.6107,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_b,,30729920-15ba-4e7c-b523-c39314c2f174,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_b,Multiplication,2D x 2D,Fib,6,0.148,0.2407,0.6113,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_b,,30729920-15ba-4e7c-b523-c39314c2f174,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_b,Multiplication,2D x 2D,Fib,7,0.1763,0.2585,0.5652,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_b,,30729920-15ba-4e7c-b523-c39314c2f174,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_b,Multiplication,2D x 2D,Fib,8,0.1335,0.2972,0.5693,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_b,,30729920-15ba-4e7c-b523-c39314c2f174,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_b,Multiplication,2D x 2D,Fib,all,0.1512,0.2696,0.5792,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_z,,2b054500-ed89-4e90-b340-489136124296,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_z,Multiplication,2D x 2D,Fib,3,0.1675,0.2674,0.5652,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_z,,2b054500-ed89-4e90-b340-489136124296,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_z,Multiplication,2D x 2D,Fib,4,0.1336,0.2689,0.5974,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_z,,2b054500-ed89-4e90-b340-489136124296,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_z,Multiplication,2D x 2D,Fib,5,0.1547,0.2345,0.6107,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_z,,2b054500-ed89-4e90-b340-489136124296,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_z,Multiplication,2D x 2D,Fib,6,0.148,0.2407,0.6113,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_z,,2b054500-ed89-4e90-b340-489136124296,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_z,Multiplication,2D x 2D,Fib,7,0.1763,0.2585,0.5652,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_z,,2b054500-ed89-4e90-b340-489136124296,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_z,Multiplication,2D x 2D,Fib,8,0.1335,0.2972,0.5693,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01085_z,,2b054500-ed89-4e90-b340-489136124296,Multiplication|2D x 2D|Fib||30|20,q_mul_01085_z,Multiplication,2D x 2D,Fib,all,0.1512,0.2696,0.5792,estimated,estimated,True,False,grade_condition,,,False,24173.0,0.5116,43.431,0.00015824535364786636
q_mul_01086_b,,006ab924-6ecf-46fb-b59c-fb4d18a6b55c,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_b,Multiplication,2D x 2D,Fib,3,0.1442,0.0158,0.84,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_b,,006ab924-6ecf-46fb-b59c-fb4d18a6b55c,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_b,Multiplication,2D x 2D,Fib,4,0.1685,0.0232,0.8083,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_b,,006ab924-6ecf-46fb-b59c-fb4d18a6b55c,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_b,Multiplication,2D x 2D,Fib,5,0.1861,0.047,0.7669,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_b,,006ab924-6ecf-46fb-b59c-fb4d18a6b55c,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_b,Multiplication,2D x 2D,Fib,6,0.148,0.0554,0.7966,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_b,,006ab924-6ecf-46fb-b59c-fb4d18a6b55c,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_b,Multiplication,2D x 2D,Fib,7,0.1763,0.072,0.7517,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_b,,006ab924-6ecf-46fb-b59c-fb4d18a6b55c,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_b,Multiplication,2D x 2D,Fib,8,0.1335,0.0644,0.8021,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_b,,006ab924-6ecf-46fb-b59c-fb4d18a6b55c,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_b,Multiplication,2D x 2D,Fib,all,0.1512,0.0551,0.7937,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_z,,34801aa8-9743-48ad-a373-b7ce74de59a1,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_z,Multiplication,2D x 2D,Fib,3,0.1442,0.0158,0.84,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_z,,34801aa8-9743-48ad-a373-b7ce74de59a1,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_z,Multiplication,2D x 2D,Fib,4,0.1685,0.0232,0.8083,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_z,,34801aa8-9743-48ad-a373-b7ce74de59a1,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_z,Multiplication,2D x 2D,Fib,5,0.1861,0.047,0.7669,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_z,,34801aa8-9743-48ad-a373-b7ce74de59a1,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_z,Multiplication,2D x 2D,Fib,6,0.148,0.0554,0.7966,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_z,,34801aa8-9743-48ad-a373-b7ce74de59a1,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_z,Multiplication,2D x 2D,Fib,7,0.1763,0.072,0.7517,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_z,,34801aa8-9743-48ad-a373-b7ce74de59a1,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_z,Multiplication,2D x 2D,Fib,8,0.1335,0.0644,0.8021,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01086_z,,34801aa8-9743-48ad-a373-b7ce74de59a1,Multiplication|2D x 2D|Fib||50|17,q_mul_01086_z,Multiplication,2D x 2D,Fib,all,0.1512,0.0551,0.7937,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_b,,6f87a454-6166-43a2-a52c-f5ce22ff068f,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_b,Multiplication,2D x 2D,Fib,3,0.1442,0.0158,0.84,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_b,,6f87a454-6166-43a2-a52c-f5ce22ff068f,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_b,Multiplication,2D x 2D,Fib,4,0.1685,0.0232,0.8083,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_b,,6f87a454-6166-43a2-a52c-f5ce22ff068f,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_b,Multiplication,2D x 2D,Fib,5,0.1861,0.047,0.7669,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_b,,6f87a454-6166-43a2-a52c-f5ce22ff068f,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_b,Multiplication,2D x 2D,Fib,6,0.148,0.0554,0.7966,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_b,,6f87a454-6166-43a2-a52c-f5ce22ff068f,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_b,Multiplication,2D x 2D,Fib,7,0.1763,0.072,0.7517,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_b,,6f87a454-6166-43a2-a52c-f5ce22ff068f,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_b,Multiplication,2D x 2D,Fib,8,0.1335,0.0644,0.8021,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_b,,6f87a454-6166-43a2-a52c-f5ce22ff068f,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_b,Multiplication,2D x 2D,Fib,all,0.1512,0.0551,0.7937,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_z,,6fa7c1c9-91ce-4996-96ac-6ae0e0937f66,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_z,Multiplication,2D x 2D,Fib,3,0.1442,0.0158,0.84,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_z,,6fa7c1c9-91ce-4996-96ac-6ae0e0937f66,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_z,Multiplication,2D x 2D,Fib,4,0.1685,0.0232,0.8083,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_z,,6fa7c1c9-91ce-4996-96ac-6ae0e0937f66,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_z,Multiplication,2D x 2D,Fib,5,0.1861,0.047,0.7669,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_z,,6fa7c1c9-91ce-4996-96ac-6ae0e0937f66,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_z,Multiplication,2D x 2D,Fib,6,0.148,0.0554,0.7966,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_z,,6fa7c1c9-91ce-4996-96ac-6ae0e0937f66,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_z,Multiplication,2D x 2D,Fib,7,0.1763,0.072,0.7517,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_z,,6fa7c1c9-91ce-4996-96ac-6ae0e0937f66,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_z,Multiplication,2D x 2D,Fib,8,0.1335,0.0644,0.8021,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01087_z,,6fa7c1c9-91ce-4996-96ac-6ae0e0937f66,Multiplication|2D x 2D|Fib||31|12,q_mul_01087_z,Multiplication,2D x 2D,Fib,all,0.1512,0.0551,0.7937,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_b,,0d70387b-3fc6-4212-ba8b-3a6be998fd22,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_b,Multiplication,2D x 2D,Fib,3,0.1442,0.0158,0.84,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_b,,0d70387b-3fc6-4212-ba8b-3a6be998fd22,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_b,Multiplication,2D x 2D,Fib,4,0.1685,0.0232,0.8083,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_b,,0d70387b-3fc6-4212-ba8b-3a6be998fd22,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_b,Multiplication,2D x 2D,Fib,5,0.1861,0.047,0.7669,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_b,,0d70387b-3fc6-4212-ba8b-3a6be998fd22,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_b,Multiplication,2D x 2D,Fib,6,0.148,0.0554,0.7966,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_b,,0d70387b-3fc6-4212-ba8b-3a6be998fd22,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_b,Multiplication,2D x 2D,Fib,7,0.1763,0.072,0.7517,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_b,,0d70387b-3fc6-4212-ba8b-3a6be998fd22,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_b,Multiplication,2D x 2D,Fib,8,0.1335,0.0644,0.8021,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_b,,0d70387b-3fc6-4212-ba8b-3a6be998fd22,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_b,Multiplication,2D x 2D,Fib,all,0.1512,0.0551,0.7937,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_z,,606c7612-7338-48b5-ae32-15d6071d193b,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_z,Multiplication,2D x 2D,Fib,3,0.1442,0.0158,0.84,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_z,,606c7612-7338-48b5-ae32-15d6071d193b,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_z,Multiplication,2D x 2D,Fib,4,0.1685,0.0232,0.8083,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_z,,606c7612-7338-48b5-ae32-15d6071d193b,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_z,Multiplication,2D x 2D,Fib,5,0.1861,0.047,0.7669,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_z,,606c7612-7338-48b5-ae32-15d6071d193b,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_z,Multiplication,2D x 2D,Fib,6,0.148,0.0554,0.7966,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_z,,606c7612-7338-48b5-ae32-15d6071d193b,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_z,Multiplication,2D x 2D,Fib,7,0.1763,0.072,0.7517,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_z,,606c7612-7338-48b5-ae32-15d6071d193b,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_z,Multiplication,2D x 2D,Fib,8,0.1335,0.0644,0.8021,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01088_z,,606c7612-7338-48b5-ae32-15d6071d193b,Multiplication|2D x 2D|Fib||28|15,q_mul_01088_z,Multiplication,2D x 2D,Fib,all,0.1512,0.0551,0.7937,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01089_b,,ac37cc9a-276a-4f82-8f07-5772571027a3,Multiplication|2D x 2D|Fib||65|13,q_mul_01089_b,Multiplication,2D x 2D,Fib,3,0.1442,0.0158,0.84,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01089_b,,ac37cc9a-276a-4f82-8f07-5772571027a3,Multiplication|2D x 2D|Fib||65|13,q_mul_01089_b,Multiplication,2D x 2D,Fib,4,0.1685,0.0232,0.8083,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01089_b,,ac37cc9a-276a-4f82-8f07-5772571027a3,Multiplication|2D x 2D|Fib||65|13,q_mul_01089_b,Multiplication,2D x 2D,Fib,5,0.1861,0.047,0.7669,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
q_mul_01089_b,,ac37cc9a-276a-4f82-8f07-5772571027a3,Multiplication|2D x 2D|Fib||65|13,q_mul_01089_b,Multiplication,2D x 2D,Fib,6,0.148,0.0554,0.7966,borrowed,fallback_no_response_data:borrow_same_skill,True,True,,2D x 2D,2D x 2D,False,,,,
